patent_id,wipo_field_id,wipo_sector_title,wipo_field_title
4096057,19,Chemistry,Basic materials chemistry
4096061,19,Chemistry,Basic materials chemistry
4096072,19,Chemistry,Basic materials chemistry
4096074,19,Chemistry,Basic materials chemistry
4096071,19,Chemistry,Basic materials chemistry
4096081,19,Chemistry,Basic materials chemistry
4096076,19,Chemistry,Basic materials chemistry
4096082,19,Chemistry,Basic materials chemistry
4096084,19,Chemistry,Basic materials chemistry
4096083,19,Chemistry,Basic materials chemistry
4096087,19,Chemistry,Basic materials chemistry
4096079,19,Chemistry,Basic materials chemistry
4096077,19,Chemistry,Basic materials chemistry
4096088,19,Chemistry,Basic materials chemistry
4096078,19,Chemistry,Basic materials chemistry
4096086,19,Chemistry,Basic materials chemistry
4096097,19,Chemistry,Basic materials chemistry
4096137,19,Chemistry,Basic materials chemistry
4096139,19,Chemistry,Basic materials chemistry
4096157,19,Chemistry,Basic materials chemistry
4096166,19,Chemistry,Basic materials chemistry
4096221,19,Chemistry,Basic materials chemistry
4096269,19,Chemistry,Basic materials chemistry
4096275,19,Chemistry,Basic materials chemistry
4096290,19,Chemistry,Basic materials chemistry
4096298,19,Chemistry,Basic materials chemistry
4096299,19,Chemistry,Basic materials chemistry
4096311,19,Chemistry,Basic materials chemistry
4096323,19,Chemistry,Basic materials chemistry
4096661,19,Chemistry,Basic materials chemistry
4096815,19,Chemistry,Basic materials chemistry
4096870,19,Chemistry,Basic materials chemistry
4096871,19,Chemistry,Basic materials chemistry
4096914,19,Chemistry,Basic materials chemistry
4097120,19,Chemistry,Basic materials chemistry
4097128,19,Chemistry,Basic materials chemistry
4097231,19,Chemistry,Basic materials chemistry
4097229,19,Chemistry,Basic materials chemistry
4097233,19,Chemistry,Basic materials chemistry
4097244,19,Chemistry,Basic materials chemistry
4097243,19,Chemistry,Basic materials chemistry
4097245,19,Chemistry,Basic materials chemistry
4097261,19,Chemistry,Basic materials chemistry
4097289,19,Chemistry,Basic materials chemistry
4097287,19,Chemistry,Basic materials chemistry
4097290,19,Chemistry,Basic materials chemistry
4097288,19,Chemistry,Basic materials chemistry
4097298,19,Chemistry,Basic materials chemistry
4097300,19,Chemistry,Basic materials chemistry
4097301,19,Chemistry,Basic materials chemistry
4097304,19,Chemistry,Basic materials chemistry
4097302,19,Chemistry,Basic materials chemistry
4097317,19,Chemistry,Basic materials chemistry
4097315,19,Chemistry,Basic materials chemistry
4097316,19,Chemistry,Basic materials chemistry
4097340,19,Chemistry,Basic materials chemistry
4097349,19,Chemistry,Basic materials chemistry
4097360,19,Chemistry,Basic materials chemistry
4097362,19,Chemistry,Basic materials chemistry
4097361,19,Chemistry,Basic materials chemistry
4097365,19,Chemistry,Basic materials chemistry
4097366,19,Chemistry,Basic materials chemistry
4097368,19,Chemistry,Basic materials chemistry
4097363,19,Chemistry,Basic materials chemistry
4097367,19,Chemistry,Basic materials chemistry
4097370,19,Chemistry,Basic materials chemistry
4097364,19,Chemistry,Basic materials chemistry
4097378,19,Chemistry,Basic materials chemistry
4097369,19,Chemistry,Basic materials chemistry
4097393,19,Chemistry,Basic materials chemistry
4097388,19,Chemistry,Basic materials chemistry
4097398,19,Chemistry,Basic materials chemistry
4097395,19,Chemistry,Basic materials chemistry
4097407,19,Chemistry,Basic materials chemistry
4097406,19,Chemistry,Basic materials chemistry
4097386,19,Chemistry,Basic materials chemistry
4097413,19,Chemistry,Basic materials chemistry
4097412,19,Chemistry,Basic materials chemistry
4097418,19,Chemistry,Basic materials chemistry
4097410,19,Chemistry,Basic materials chemistry
4097437,19,Chemistry,Basic materials chemistry
4097434,19,Chemistry,Basic materials chemistry
4097476,19,Chemistry,Basic materials chemistry
4097474,19,Chemistry,Basic materials chemistry
4097475,19,Chemistry,Basic materials chemistry
4097484,19,Chemistry,Basic materials chemistry
4097512,19,Chemistry,Basic materials chemistry
4097536,19,Chemistry,Basic materials chemistry
4097548,19,Chemistry,Basic materials chemistry
4097599,19,Chemistry,Basic materials chemistry
4097607,19,Chemistry,Basic materials chemistry
4097609,19,Chemistry,Basic materials chemistry
4097649,19,Chemistry,Basic materials chemistry
4098006,19,Chemistry,Basic materials chemistry
4098193,19,Chemistry,Basic materials chemistry
4098289,19,Chemistry,Basic materials chemistry
4098324,19,Chemistry,Basic materials chemistry
4098337,19,Chemistry,Basic materials chemistry
4098413,19,Chemistry,Basic materials chemistry
4098569,19,Chemistry,Basic materials chemistry
4098570,19,Chemistry,Basic materials chemistry
4098584,19,Chemistry,Basic materials chemistry
4098583,19,Chemistry,Basic materials chemistry
4098586,19,Chemistry,Basic materials chemistry
4098590,19,Chemistry,Basic materials chemistry
4098602,19,Chemistry,Basic materials chemistry
4098599,19,Chemistry,Basic materials chemistry
4098613,19,Chemistry,Basic materials chemistry
4098610,19,Chemistry,Basic materials chemistry
4098625,19,Chemistry,Basic materials chemistry
4098627,19,Chemistry,Basic materials chemistry
4098649,19,Chemistry,Basic materials chemistry
4098648,19,Chemistry,Basic materials chemistry
4098674,19,Chemistry,Basic materials chemistry
4098678,19,Chemistry,Basic materials chemistry
4098677,19,Chemistry,Basic materials chemistry
4098680,19,Chemistry,Basic materials chemistry
4098679,19,Chemistry,Basic materials chemistry
4098675,19,Chemistry,Basic materials chemistry
4098683,19,Chemistry,Basic materials chemistry
4098681,19,Chemistry,Basic materials chemistry
4098682,19,Chemistry,Basic materials chemistry
4098684,19,Chemistry,Basic materials chemistry
4098692,19,Chemistry,Basic materials chemistry
4098700,19,Chemistry,Basic materials chemistry
4098714,19,Chemistry,Basic materials chemistry
4098721,19,Chemistry,Basic materials chemistry
4098738,19,Chemistry,Basic materials chemistry
4098793,19,Chemistry,Basic materials chemistry
4098795,19,Chemistry,Basic materials chemistry
4098810,19,Chemistry,Basic materials chemistry
4098811,19,Chemistry,Basic materials chemistry
4098822,19,Chemistry,Basic materials chemistry
4098852,19,Chemistry,Basic materials chemistry
4098877,19,Chemistry,Basic materials chemistry
4098911,19,Chemistry,Basic materials chemistry
4098929,19,Chemistry,Basic materials chemistry
4098948,19,Chemistry,Basic materials chemistry
4098951,19,Chemistry,Basic materials chemistry
4099089,19,Chemistry,Basic materials chemistry
4099336,19,Chemistry,Basic materials chemistry
4099345,19,Chemistry,Basic materials chemistry
4099376,19,Chemistry,Basic materials chemistry
4099382,19,Chemistry,Basic materials chemistry
4099383,19,Chemistry,Basic materials chemistry
4099537,19,Chemistry,Basic materials chemistry
4099565,19,Chemistry,Basic materials chemistry
4099569,19,Chemistry,Basic materials chemistry
4099568,19,Chemistry,Basic materials chemistry
4099856,19,Chemistry,Basic materials chemistry
4099899,19,Chemistry,Basic materials chemistry
4099912,19,Chemistry,Basic materials chemistry
4099909,19,Chemistry,Basic materials chemistry
4099913,19,Chemistry,Basic materials chemistry
4099927,19,Chemistry,Basic materials chemistry
4099929,19,Chemistry,Basic materials chemistry
4099934,19,Chemistry,Basic materials chemistry
4099931,19,Chemistry,Basic materials chemistry
4099932,19,Chemistry,Basic materials chemistry
4099930,19,Chemistry,Basic materials chemistry
4099933,19,Chemistry,Basic materials chemistry
4099957,19,Chemistry,Basic materials chemistry
4099972,19,Chemistry,Basic materials chemistry
4099980,19,Chemistry,Basic materials chemistry
4099985,19,Chemistry,Basic materials chemistry
4100000,19,Chemistry,Basic materials chemistry
4100032,19,Chemistry,Basic materials chemistry
4100034,19,Chemistry,Basic materials chemistry
4100031,19,Chemistry,Basic materials chemistry
4100035,19,Chemistry,Basic materials chemistry
4100033,19,Chemistry,Basic materials chemistry
4100058,19,Chemistry,Basic materials chemistry
4100057,19,Chemistry,Basic materials chemistry
4100056,19,Chemistry,Basic materials chemistry
4100079,19,Chemistry,Basic materials chemistry
4100084,19,Chemistry,Basic materials chemistry
4100085,19,Chemistry,Basic materials chemistry
4100083,19,Chemistry,Basic materials chemistry
4100081,19,Chemistry,Basic materials chemistry
4100091,19,Chemistry,Basic materials chemistry
4100093,19,Chemistry,Basic materials chemistry
4100095,19,Chemistry,Basic materials chemistry
4100092,19,Chemistry,Basic materials chemistry
4100080,19,Chemistry,Basic materials chemistry
4100101,19,Chemistry,Basic materials chemistry
4100102,19,Chemistry,Basic materials chemistry
4100097,19,Chemistry,Basic materials chemistry
4100108,19,Chemistry,Basic materials chemistry
4100119,19,Chemistry,Basic materials chemistry
4100082,19,Chemistry,Basic materials chemistry
4100141,19,Chemistry,Basic materials chemistry
4100156,19,Chemistry,Basic materials chemistry
4100162,19,Chemistry,Basic materials chemistry
4100181,19,Chemistry,Basic materials chemistry
4100184,19,Chemistry,Basic materials chemistry
4100265,19,Chemistry,Basic materials chemistry
4100311,19,Chemistry,Basic materials chemistry
4100324,19,Chemistry,Basic materials chemistry
4100350,19,Chemistry,Basic materials chemistry
4100569,19,Chemistry,Basic materials chemistry
4100618,19,Chemistry,Basic materials chemistry
4100966,19,Chemistry,Basic materials chemistry
4101047,19,Chemistry,Basic materials chemistry
4101263,19,Chemistry,Basic materials chemistry
4101273,19,Chemistry,Basic materials chemistry
4101293,19,Chemistry,Basic materials chemistry
4101292,19,Chemistry,Basic materials chemistry
4101295,19,Chemistry,Basic materials chemistry
4101294,19,Chemistry,Basic materials chemistry
4101329,19,Chemistry,Basic materials chemistry
4101352,19,Chemistry,Basic materials chemistry
4101386,19,Chemistry,Basic materials chemistry
4101413,19,Chemistry,Basic materials chemistry
4101414,19,Chemistry,Basic materials chemistry
4101415,19,Chemistry,Basic materials chemistry
4101412,19,Chemistry,Basic materials chemistry
4101418,19,Chemistry,Basic materials chemistry
4101416,19,Chemistry,Basic materials chemistry
4101417,19,Chemistry,Basic materials chemistry
4101425,19,Chemistry,Basic materials chemistry
4101426,19,Chemistry,Basic materials chemistry
4101427,19,Chemistry,Basic materials chemistry
4101429,19,Chemistry,Basic materials chemistry
4101433,19,Chemistry,Basic materials chemistry
4101431,19,Chemistry,Basic materials chemistry
4101430,19,Chemistry,Basic materials chemistry
4101436,19,Chemistry,Basic materials chemistry
4101455,19,Chemistry,Basic materials chemistry
4101456,19,Chemistry,Basic materials chemistry
4101457,19,Chemistry,Basic materials chemistry
4101474,19,Chemistry,Basic materials chemistry
4101485,19,Chemistry,Basic materials chemistry
4101496,19,Chemistry,Basic materials chemistry
4101497,19,Chemistry,Basic materials chemistry
4101535,19,Chemistry,Basic materials chemistry
4101541,19,Chemistry,Basic materials chemistry
4101534,19,Chemistry,Basic materials chemistry
4101543,19,Chemistry,Basic materials chemistry
4101544,19,Chemistry,Basic materials chemistry
4101547,19,Chemistry,Basic materials chemistry
4101551,19,Chemistry,Basic materials chemistry
4101542,19,Chemistry,Basic materials chemistry
4101563,19,Chemistry,Basic materials chemistry
4101562,19,Chemistry,Basic materials chemistry
4101637,19,Chemistry,Basic materials chemistry
4101639,19,Chemistry,Basic materials chemistry
4101642,19,Chemistry,Basic materials chemistry
4101669,19,Chemistry,Basic materials chemistry
4101674,19,Chemistry,Basic materials chemistry
4101781,19,Chemistry,Basic materials chemistry
4093150,2,Electrical engineering,Audio-visual technology
4093152,2,Electrical engineering,Audio-visual technology
4093148,2,Electrical engineering,Audio-visual technology
4093151,2,Electrical engineering,Audio-visual technology
4093149,2,Electrical engineering,Audio-visual technology
4093277,2,Electrical engineering,Audio-visual technology
4093287,2,Electrical engineering,Audio-visual technology
4093288,2,Electrical engineering,Audio-visual technology
4093362,2,Electrical engineering,Audio-visual technology
4093466,2,Electrical engineering,Audio-visual technology
4093520,2,Electrical engineering,Audio-visual technology
4093534,2,Electrical engineering,Audio-visual technology
4093688,2,Electrical engineering,Audio-visual technology
4093768,2,Electrical engineering,Audio-visual technology
4093822,2,Electrical engineering,Audio-visual technology
4093833,2,Electrical engineering,Audio-visual technology
4093832,2,Electrical engineering,Audio-visual technology
4093884,2,Electrical engineering,Audio-visual technology
4093885,2,Electrical engineering,Audio-visual technology
4093895,2,Electrical engineering,Audio-visual technology
4093959,2,Electrical engineering,Audio-visual technology
4093965,2,Electrical engineering,Audio-visual technology
4093962,2,Electrical engineering,Audio-visual technology
4093963,2,Electrical engineering,Audio-visual technology
4093961,2,Electrical engineering,Audio-visual technology
4093967,2,Electrical engineering,Audio-visual technology
4093960,2,Electrical engineering,Audio-visual technology
4093966,2,Electrical engineering,Audio-visual technology
4093976,2,Electrical engineering,Audio-visual technology
4093971,2,Electrical engineering,Audio-visual technology
4094000,2,Electrical engineering,Audio-visual technology
4094010,2,Electrical engineering,Audio-visual technology
4094011,2,Electrical engineering,Audio-visual technology
4094013,2,Electrical engineering,Audio-visual technology
4094083,2,Electrical engineering,Audio-visual technology
4094085,2,Electrical engineering,Audio-visual technology
4094410,2,Electrical engineering,Audio-visual technology
4094438,2,Electrical engineering,Audio-visual technology
4094478,2,Electrical engineering,Audio-visual technology
4094487,2,Electrical engineering,Audio-visual technology
4094511,2,Electrical engineering,Audio-visual technology
4094590,2,Electrical engineering,Audio-visual technology
4095049,2,Electrical engineering,Audio-visual technology
4095057,2,Electrical engineering,Audio-visual technology
4095137,2,Electrical engineering,Audio-visual technology
4095143,2,Electrical engineering,Audio-visual technology
4095146,2,Electrical engineering,Audio-visual technology
4095216,2,Electrical engineering,Audio-visual technology
4095255,2,Electrical engineering,Audio-visual technology
4095258,2,Electrical engineering,Audio-visual technology
4095254,2,Electrical engineering,Audio-visual technology
4095256,2,Electrical engineering,Audio-visual technology
4095259,2,Electrical engineering,Audio-visual technology
4095261,2,Electrical engineering,Audio-visual technology
4095299,2,Electrical engineering,Audio-visual technology
4095359,2,Electrical engineering,Audio-visual technology
4095360,2,Electrical engineering,Audio-visual technology
4095758,2,Electrical engineering,Audio-visual technology
4095791,2,Electrical engineering,Audio-visual technology
4095802,2,Electrical engineering,Audio-visual technology
4095861,2,Electrical engineering,Audio-visual technology
4095867,2,Electrical engineering,Audio-visual technology
4095872,2,Electrical engineering,Audio-visual technology
4095882,2,Electrical engineering,Audio-visual technology
4096043,2,Electrical engineering,Audio-visual technology
4096109,2,Electrical engineering,Audio-visual technology
4096292,2,Electrical engineering,Audio-visual technology
4096353,2,Electrical engineering,Audio-visual technology
4096360,2,Electrical engineering,Audio-visual technology
4096454,2,Electrical engineering,Audio-visual technology
4096486,2,Electrical engineering,Audio-visual technology
4096514,2,Electrical engineering,Audio-visual technology
4096513,2,Electrical engineering,Audio-visual technology
4096517,2,Electrical engineering,Audio-visual technology
4096516,2,Electrical engineering,Audio-visual technology
4096515,2,Electrical engineering,Audio-visual technology
4096518,2,Electrical engineering,Audio-visual technology
4096524,2,Electrical engineering,Audio-visual technology
4096528,2,Electrical engineering,Audio-visual technology
4096532,2,Electrical engineering,Audio-visual technology
4096533,2,Electrical engineering,Audio-visual technology
4096537,2,Electrical engineering,Audio-visual technology
4096536,2,Electrical engineering,Audio-visual technology
4096538,2,Electrical engineering,Audio-visual technology
4096523,2,Electrical engineering,Audio-visual technology
4096534,2,Electrical engineering,Audio-visual technology
4096529,2,Electrical engineering,Audio-visual technology
4096547,2,Electrical engineering,Audio-visual technology
4096550,2,Electrical engineering,Audio-visual technology
4096546,2,Electrical engineering,Audio-visual technology
4096548,2,Electrical engineering,Audio-visual technology
4096577,2,Electrical engineering,Audio-visual technology
4096579,2,Electrical engineering,Audio-visual technology
4096603,2,Electrical engineering,Audio-visual technology
4096626,2,Electrical engineering,Audio-visual technology
4096655,2,Electrical engineering,Audio-visual technology
4096656,2,Electrical engineering,Audio-visual technology
4096970,2,Electrical engineering,Audio-visual technology
4097005,2,Electrical engineering,Audio-visual technology
4097006,2,Electrical engineering,Audio-visual technology
4097115,2,Electrical engineering,Audio-visual technology
4097266,2,Electrical engineering,Audio-visual technology
4097632,2,Electrical engineering,Audio-visual technology
4097685,2,Electrical engineering,Audio-visual technology
4097689,2,Electrical engineering,Audio-visual technology
4097688,2,Electrical engineering,Audio-visual technology
4097684,2,Electrical engineering,Audio-visual technology
4097726,2,Electrical engineering,Audio-visual technology
4097730,2,Electrical engineering,Audio-visual technology
4097785,2,Electrical engineering,Audio-visual technology
4097784,2,Electrical engineering,Audio-visual technology
4097780,2,Electrical engineering,Audio-visual technology
4097815,2,Electrical engineering,Audio-visual technology
4097856,2,Electrical engineering,Audio-visual technology
4097894,2,Electrical engineering,Audio-visual technology
4097896,2,Electrical engineering,Audio-visual technology
4097893,2,Electrical engineering,Audio-visual technology
4097902,2,Electrical engineering,Audio-visual technology
4097901,2,Electrical engineering,Audio-visual technology
4097899,2,Electrical engineering,Audio-visual technology
4097897,2,Electrical engineering,Audio-visual technology
4097895,2,Electrical engineering,Audio-visual technology
4097907,2,Electrical engineering,Audio-visual technology
4097909,2,Electrical engineering,Audio-visual technology
4097908,2,Electrical engineering,Audio-visual technology
4097906,2,Electrical engineering,Audio-visual technology
4097910,2,Electrical engineering,Audio-visual technology
4097900,2,Electrical engineering,Audio-visual technology
4098001,2,Electrical engineering,Audio-visual technology
4098030,2,Electrical engineering,Audio-visual technology
4098032,2,Electrical engineering,Audio-visual technology
4098046,2,Electrical engineering,Audio-visual technology
4098370,2,Electrical engineering,Audio-visual technology
4098402,2,Electrical engineering,Audio-visual technology
4098446,2,Electrical engineering,Audio-visual technology
4098443,2,Electrical engineering,Audio-visual technology
4098474,2,Electrical engineering,Audio-visual technology
4098513,2,Electrical engineering,Audio-visual technology
4098511,2,Electrical engineering,Audio-visual technology
4098512,2,Electrical engineering,Audio-visual technology
4098510,2,Electrical engineering,Audio-visual technology
4098633,2,Electrical engineering,Audio-visual technology
4098935,2,Electrical engineering,Audio-visual technology
4098940,2,Electrical engineering,Audio-visual technology
4099025,2,Electrical engineering,Audio-visual technology
4099035,2,Electrical engineering,Audio-visual technology
4099073,2,Electrical engineering,Audio-visual technology
4099092,2,Electrical engineering,Audio-visual technology
4099097,2,Electrical engineering,Audio-visual technology
4099101,2,Electrical engineering,Audio-visual technology
4099123,2,Electrical engineering,Audio-visual technology
4099172,2,Electrical engineering,Audio-visual technology
4099171,2,Electrical engineering,Audio-visual technology
4099202,2,Electrical engineering,Audio-visual technology
4099203,2,Electrical engineering,Audio-visual technology
4099206,2,Electrical engineering,Audio-visual technology
4099204,2,Electrical engineering,Audio-visual technology
4099209,2,Electrical engineering,Audio-visual technology
4099210,2,Electrical engineering,Audio-visual technology
4099211,2,Electrical engineering,Audio-visual technology
4099205,2,Electrical engineering,Audio-visual technology
4099212,2,Electrical engineering,Audio-visual technology
4099213,2,Electrical engineering,Audio-visual technology
4099247,2,Electrical engineering,Audio-visual technology
4099259,2,Electrical engineering,Audio-visual technology
4099258,2,Electrical engineering,Audio-visual technology
4099325,2,Electrical engineering,Audio-visual technology
4099324,2,Electrical engineering,Audio-visual technology
4099421,2,Electrical engineering,Audio-visual technology
4099623,2,Electrical engineering,Audio-visual technology
4099615,2,Electrical engineering,Audio-visual technology
4099686,2,Electrical engineering,Audio-visual technology
4099724,2,Electrical engineering,Audio-visual technology
4099816,2,Electrical engineering,Audio-visual technology
4100037,2,Electrical engineering,Audio-visual technology
4100312,2,Electrical engineering,Audio-visual technology
4100326,2,Electrical engineering,Audio-visual technology
4100371,2,Electrical engineering,Audio-visual technology
4100372,2,Electrical engineering,Audio-visual technology
4100460,2,Electrical engineering,Audio-visual technology
4100465,2,Electrical engineering,Audio-visual technology
4100461,2,Electrical engineering,Audio-visual technology
4100496,2,Electrical engineering,Audio-visual technology
4100527,2,Electrical engineering,Audio-visual technology
4100535,2,Electrical engineering,Audio-visual technology
4100568,2,Electrical engineering,Audio-visual technology
4100567,2,Electrical engineering,Audio-visual technology
4100576,2,Electrical engineering,Audio-visual technology
4100575,2,Electrical engineering,Audio-visual technology
4100577,2,Electrical engineering,Audio-visual technology
4100585,2,Electrical engineering,Audio-visual technology
4100579,2,Electrical engineering,Audio-visual technology
4100589,2,Electrical engineering,Audio-visual technology
4100584,2,Electrical engineering,Audio-visual technology
4100583,2,Electrical engineering,Audio-visual technology
4100607,2,Electrical engineering,Audio-visual technology
4100643,2,Electrical engineering,Audio-visual technology
4100653,2,Electrical engineering,Audio-visual technology
4100670,2,Electrical engineering,Audio-visual technology
4100690,2,Electrical engineering,Audio-visual technology
4100992,2,Electrical engineering,Audio-visual technology
4101030,2,Electrical engineering,Audio-visual technology
4101066,2,Electrical engineering,Audio-visual technology
4101096,2,Electrical engineering,Audio-visual technology
4101109,2,Electrical engineering,Audio-visual technology
4101133,2,Electrical engineering,Audio-visual technology
4101134,2,Electrical engineering,Audio-visual technology
4101135,2,Electrical engineering,Audio-visual technology
4101182,2,Electrical engineering,Audio-visual technology
4101364,2,Electrical engineering,Audio-visual technology
4101736,2,Electrical engineering,Audio-visual technology
4092953,20,Chemistry,"Materials, metallurgy"
4093019,20,Chemistry,"Materials, metallurgy"
4093018,20,Chemistry,"Materials, metallurgy"
4093017,20,Chemistry,"Materials, metallurgy"
4093194,20,Chemistry,"Materials, metallurgy"
4093192,20,Chemistry,"Materials, metallurgy"
4093190,20,Chemistry,"Materials, metallurgy"
4093195,20,Chemistry,"Materials, metallurgy"
4093413,20,Chemistry,"Materials, metallurgy"
4093426,20,Chemistry,"Materials, metallurgy"
4093434,20,Chemistry,"Materials, metallurgy"
4093450,20,Chemistry,"Materials, metallurgy"
4093448,20,Chemistry,"Materials, metallurgy"
4093451,20,Chemistry,"Materials, metallurgy"
4093455,20,Chemistry,"Materials, metallurgy"
4093449,20,Chemistry,"Materials, metallurgy"
4093452,20,Chemistry,"Materials, metallurgy"
4093454,20,Chemistry,"Materials, metallurgy"
4093467,20,Chemistry,"Materials, metallurgy"
4093469,20,Chemistry,"Materials, metallurgy"
4093470,20,Chemistry,"Materials, metallurgy"
4093474,20,Chemistry,"Materials, metallurgy"
4093468,20,Chemistry,"Materials, metallurgy"
4093471,20,Chemistry,"Materials, metallurgy"
4093475,20,Chemistry,"Materials, metallurgy"
4093476,20,Chemistry,"Materials, metallurgy"
4093508,20,Chemistry,"Materials, metallurgy"
4093526,20,Chemistry,"Materials, metallurgy"
4093544,20,Chemistry,"Materials, metallurgy"
4093543,20,Chemistry,"Materials, metallurgy"
4093553,20,Chemistry,"Materials, metallurgy"
4093560,20,Chemistry,"Materials, metallurgy"
4093662,20,Chemistry,"Materials, metallurgy"
4093690,20,Chemistry,"Materials, metallurgy"
4093687,20,Chemistry,"Materials, metallurgy"
4093697,20,Chemistry,"Materials, metallurgy"
4093699,20,Chemistry,"Materials, metallurgy"
4093698,20,Chemistry,"Materials, metallurgy"
4093700,20,Chemistry,"Materials, metallurgy"
4093703,20,Chemistry,"Materials, metallurgy"
4093706,20,Chemistry,"Materials, metallurgy"
4093704,20,Chemistry,"Materials, metallurgy"
4093759,20,Chemistry,"Materials, metallurgy"
4093770,20,Chemistry,"Materials, metallurgy"
4093771,20,Chemistry,"Materials, metallurgy"
4093778,20,Chemistry,"Materials, metallurgy"
4093782,20,Chemistry,"Materials, metallurgy"
4093842,20,Chemistry,"Materials, metallurgy"
4094053,20,Chemistry,"Materials, metallurgy"
4094055,20,Chemistry,"Materials, metallurgy"
4094086,20,Chemistry,"Materials, metallurgy"
4094181,20,Chemistry,"Materials, metallurgy"
4094494,20,Chemistry,"Materials, metallurgy"
4094496,20,Chemistry,"Materials, metallurgy"
4094495,20,Chemistry,"Materials, metallurgy"
4094514,20,Chemistry,"Materials, metallurgy"
4094559,20,Chemistry,"Materials, metallurgy"
4094621,20,Chemistry,"Materials, metallurgy"
4094626,20,Chemistry,"Materials, metallurgy"
4094643,20,Chemistry,"Materials, metallurgy"
4094666,20,Chemistry,"Materials, metallurgy"
4094668,20,Chemistry,"Materials, metallurgy"
4094665,20,Chemistry,"Materials, metallurgy"
4094672,20,Chemistry,"Materials, metallurgy"
4094670,20,Chemistry,"Materials, metallurgy"
4094673,20,Chemistry,"Materials, metallurgy"
4094669,20,Chemistry,"Materials, metallurgy"
4094667,20,Chemistry,"Materials, metallurgy"
4094689,20,Chemistry,"Materials, metallurgy"
4094691,20,Chemistry,"Materials, metallurgy"
4094692,20,Chemistry,"Materials, metallurgy"
4094694,20,Chemistry,"Materials, metallurgy"
4094693,20,Chemistry,"Materials, metallurgy"
4094690,20,Chemistry,"Materials, metallurgy"
4094698,20,Chemistry,"Materials, metallurgy"
4094706,20,Chemistry,"Materials, metallurgy"
4094708,20,Chemistry,"Materials, metallurgy"
4094707,20,Chemistry,"Materials, metallurgy"
4094705,20,Chemistry,"Materials, metallurgy"
4094709,20,Chemistry,"Materials, metallurgy"
4094731,20,Chemistry,"Materials, metallurgy"
4094753,20,Chemistry,"Materials, metallurgy"
4094754,20,Chemistry,"Materials, metallurgy"
4094758,20,Chemistry,"Materials, metallurgy"
4094763,20,Chemistry,"Materials, metallurgy"
4094809,20,Chemistry,"Materials, metallurgy"
4094815,20,Chemistry,"Materials, metallurgy"
4094938,20,Chemistry,"Materials, metallurgy"
4094951,20,Chemistry,"Materials, metallurgy"
4094954,20,Chemistry,"Materials, metallurgy"
4094956,20,Chemistry,"Materials, metallurgy"
4094961,20,Chemistry,"Materials, metallurgy"
4094955,20,Chemistry,"Materials, metallurgy"
4094962,20,Chemistry,"Materials, metallurgy"
4094958,20,Chemistry,"Materials, metallurgy"
4095115,20,Chemistry,"Materials, metallurgy"
4095306,20,Chemistry,"Materials, metallurgy"
4095544,20,Chemistry,"Materials, metallurgy"
4095643,20,Chemistry,"Materials, metallurgy"
4095804,20,Chemistry,"Materials, metallurgy"
4095935,20,Chemistry,"Materials, metallurgy"
4095953,20,Chemistry,"Materials, metallurgy"
4095976,20,Chemistry,"Materials, metallurgy"
4095978,20,Chemistry,"Materials, metallurgy"
4095986,20,Chemistry,"Materials, metallurgy"
4095989,20,Chemistry,"Materials, metallurgy"
4095995,20,Chemistry,"Materials, metallurgy"
4095999,20,Chemistry,"Materials, metallurgy"
4096000,20,Chemistry,"Materials, metallurgy"
4096002,20,Chemistry,"Materials, metallurgy"
4096004,20,Chemistry,"Materials, metallurgy"
4096045,20,Chemistry,"Materials, metallurgy"
4096053,20,Chemistry,"Materials, metallurgy"
4096064,20,Chemistry,"Materials, metallurgy"
4096080,20,Chemistry,"Materials, metallurgy"
4096104,20,Chemistry,"Materials, metallurgy"
4096120,20,Chemistry,"Materials, metallurgy"
4096231,20,Chemistry,"Materials, metallurgy"
4096232,20,Chemistry,"Materials, metallurgy"
4096234,20,Chemistry,"Materials, metallurgy"
4096233,20,Chemistry,"Materials, metallurgy"
4096235,20,Chemistry,"Materials, metallurgy"
4096293,20,Chemistry,"Materials, metallurgy"
4096297,20,Chemistry,"Materials, metallurgy"
4096587,20,Chemistry,"Materials, metallurgy"
4096639,20,Chemistry,"Materials, metallurgy"
4096641,20,Chemistry,"Materials, metallurgy"
4096823,20,Chemistry,"Materials, metallurgy"
4096906,20,Chemistry,"Materials, metallurgy"
4096907,20,Chemistry,"Materials, metallurgy"
4096918,20,Chemistry,"Materials, metallurgy"
4096944,20,Chemistry,"Materials, metallurgy"
4096976,20,Chemistry,"Materials, metallurgy"
4097019,20,Chemistry,"Materials, metallurgy"
4097018,20,Chemistry,"Materials, metallurgy"
4097028,20,Chemistry,"Materials, metallurgy"
4097031,20,Chemistry,"Materials, metallurgy"
4097030,20,Chemistry,"Materials, metallurgy"
4097029,20,Chemistry,"Materials, metallurgy"
4097027,20,Chemistry,"Materials, metallurgy"
4097033,20,Chemistry,"Materials, metallurgy"
4097092,20,Chemistry,"Materials, metallurgy"
4097225,20,Chemistry,"Materials, metallurgy"
4097258,20,Chemistry,"Materials, metallurgy"
4097267,20,Chemistry,"Materials, metallurgy"
4097270,20,Chemistry,"Materials, metallurgy"
4097274,20,Chemistry,"Materials, metallurgy"
4097272,20,Chemistry,"Materials, metallurgy"
4097268,20,Chemistry,"Materials, metallurgy"
4097269,20,Chemistry,"Materials, metallurgy"
